id,name,category,proteins,p_value,fdr_rate
GO:0050678,Regulation of epithelial cell proliferation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000022576', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000008284', '10090.ENSMUSP00000094986', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000081041', '10090.ENSMUSP00000119065', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000025254', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000000122', '10090.ENSMUSP00000025914', '10090.ENSMUSP00000083375', '10090.ENSMUSP00000026495', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000107641', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000083908', '10090.ENSMUSP00000024866', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000064555', '10090.ENSMUSP00000046340', '10090.ENSMUSP00000099404', '10090.ENSMUSP00000069505', '10090.ENSMUSP00000078985', '10090.ENSMUSP00000045639']",0.004759193758028302,0.04496861342124474
path:mmu00630,Glyoxylate and dicarboxylate metabolism,KEGG,"['10090.ENSMUSP00000100038', '10090.ENSMUSP00000029464', '10090.ENSMUSP00000035230', '10090.ENSMUSP00000028610', '10090.ENSMUSP00000083375', '10090.ENSMUSP00000023116']",0.004742245725628344,0.04482599890044468
GO:1901889,Negative regulation of cell junction assembly,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000004646', '10090.ENSMUSP00000044004', '10090.ENSMUSP00000128460', '10090.ENSMUSP00000013807']",0.004742245725628344,0.04482599890044468
GO:1902003,Regulation of amyloid-beta formation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000020904', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000051092', '10090.ENSMUSP00000025239', '10090.ENSMUSP00000071654', '10090.ENSMUSP00000113975']",0.004742245725628344,0.04482599890044468
GO:0051642,Centrosome localization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000050481', '10090.ENSMUSP00000039440', '10090.ENSMUSP00000045480', '10090.ENSMUSP00000021091', '10090.ENSMUSP00000086724', '10090.ENSMUSP00000047697']",0.004742245725628344,0.04482599890044468
MMU-75105,Fatty acyl-CoA biosynthesis,Reactome Pathways,"['10090.ENSMUSP00000034046', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000003622', '10090.ENSMUSP00000052872', '10090.ENSMUSP00000036936', '10090.ENSMUSP00000132011']",0.004742245725628344,0.04482599890044468
GO:0061157,mRNA destabilization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029336', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000132735', '10090.ENSMUSP00000107447', '10090.ENSMUSP00000081142', '10090.ENSMUSP00000007814']",0.004742245725628344,0.04482599890044468
GO:0002822,Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,Biological Process (Gene Ontology),"['10090.ENSMUSP00000104548', '10090.ENSMUSP00000097721', '10090.ENSMUSP00000033617', '10090.ENSMUSP00000028118', '10090.ENSMUSP00000043768', '10090.ENSMUSP00000024044', '10090.ENSMUSP00000108313', '10090.ENSMUSP00000025137', '10090.ENSMUSP00000103679', '10090.ENSMUSP00000070868', '10090.ENSMUSP00000089708', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000029677', '10090.ENSMUSP00000029717', '10090.ENSMUSP00000020668']",0.004732300619064232,0.04482599890044468
GO:0035107,Appendage morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029061', '10090.ENSMUSP00000018748', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000122192', '10090.ENSMUSP00000018407', '10090.ENSMUSP00000000127', '10090.ENSMUSP00000108413', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000000095', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000056752', '10090.ENSMUSP00000088264', '10090.ENSMUSP00000064555', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000030917', '10090.ENSMUSP00000001872', '10090.ENSMUSP00000081041']",0.004724349012243559,0.044779417892520317
GO:0035108,Limb morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029061', '10090.ENSMUSP00000018748', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000122192', '10090.ENSMUSP00000018407', '10090.ENSMUSP00000000127', '10090.ENSMUSP00000108413', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000000095', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000056752', '10090.ENSMUSP00000088264', '10090.ENSMUSP00000064555', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000030917', '10090.ENSMUSP00000001872', '10090.ENSMUSP00000081041']",0.004724349012243559,0.044779417892520317
path:mmu04659,Th17 cell differentiation,KEGG,"['10090.ENSMUSP00000099404', '10090.ENSMUSP00000028118', '10090.ENSMUSP00000024044', '10090.ENSMUSP00000004990', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000029795', '10090.ENSMUSP00000056814', '10090.ENSMUSP00000089708', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000051619', '10090.ENSMUSP00000026217']",0.00470482386369927,0.04462935352653507
GO:0055007,Cardiac muscle cell differentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018748', '10090.ENSMUSP00000087756', '10090.ENSMUSP00000004994', '10090.ENSMUSP00000018407', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000122354', '10090.ENSMUSP00000034133', '10090.ENSMUSP00000047571', '10090.ENSMUSP00000003912']",0.00470482386369927,0.04462935352653507
GO:0050907,Detection of chemical stimulus involved in sensory perception,Biological Process (Gene Ontology),['10090.ENSMUSP00000099585'],0.004691011783203183,0.044533289395137836
GO:0033138,Positive regulation of peptidyl-serine phosphorylation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000119242', '10090.ENSMUSP00000107232', '10090.ENSMUSP00000022709', '10090.ENSMUSP00000030536', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000047518', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000001155', '10090.ENSMUSP00000071654', '10090.ENSMUSP00000033828', '10090.ENSMUSP00000047678', '10090.ENSMUSP00000103981']",0.004676844740399635,0.04441624258367748
GO:0046545,Development of primary female sexual characteristics,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000108504', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000051726', '10090.ENSMUSP00000049852', '10090.ENSMUSP00000070868', '10090.ENSMUSP00000024916', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000040310']",0.004676844740399635,0.04441624258367748
GO:0030855,Epithelial cell differentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000038801', '10090.ENSMUSP00000033699', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000052020', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000015994', '10090.ENSMUSP00000034172', '10090.ENSMUSP00000099428', '10090.ENSMUSP00000101105', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000068529', '10090.ENSMUSP00000048218', '10090.ENSMUSP00000025755', '10090.ENSMUSP00000069238', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000035105', '10090.ENSMUSP00000081041', '10090.ENSMUSP00000040859', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000069087', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000052872', '10090.ENSMUSP00000028963', '10090.ENSMUSP00000101101', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000031222', '10090.ENSMUSP00000104890', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000021091', '10090.ENSMUSP00000028062', '10090.ENSMUSP00000059977', '10090.ENSMUSP00000046329', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000050454', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000034590', '10090.ENSMUSP00000029017', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000101129']",0.004675185506570348,0.04441624258367748
GO:0031341,Regulation of cell killing,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018610', '10090.ENSMUSP00000125121', '10090.ENSMUSP00000049186', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000027237', '10090.ENSMUSP00000026243', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000130610', '10090.ENSMUSP00000029717', '10090.ENSMUSP00000020668']",0.004626471812244504,0.04398970247913048
GO:0048644,Muscle organ morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099867', '10090.ENSMUSP00000109337', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000079752', '10090.ENSMUSP00000107966', '10090.ENSMUSP00000127070', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000085192', '10090.ENSMUSP00000021750', '10090.ENSMUSP00000026999']",0.004626471812244504,0.04398970247913048
GO:0031248,Protein acetyltransferase complex,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000010597', '10090.ENSMUSP00000098066', '10090.ENSMUSP00000131454', '10090.ENSMUSP00000105007', '10090.ENSMUSP00000004985', '10090.ENSMUSP00000033761', '10090.ENSMUSP00000041263', '10090.ENSMUSP00000102585', '10090.ENSMUSP00000098035', '10090.ENSMUSP00000082270', '10090.ENSMUSP00000045409']",0.004626471812244504,0.04398970247913048
GO:1902493,Acetyltransferase complex,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000010597', '10090.ENSMUSP00000098066', '10090.ENSMUSP00000131454', '10090.ENSMUSP00000105007', '10090.ENSMUSP00000004985', '10090.ENSMUSP00000033761', '10090.ENSMUSP00000041263', '10090.ENSMUSP00000102585', '10090.ENSMUSP00000098035', '10090.ENSMUSP00000082270', '10090.ENSMUSP00000045409']",0.004626471812244504,0.04398970247913048
MMU-380320,Recruitment of NuMA to mitotic centrosomes,Reactome Pathways,"['10090.ENSMUSP00000042342', '10090.ENSMUSP00000021091', '10090.ENSMUSP00000009157', '10090.ENSMUSP00000051223', '10090.ENSMUSP00000094778', '10090.ENSMUSP00000102167', '10090.ENSMUSP00000081912', '10090.ENSMUSP00000070993', '10090.ENSMUSP00000018274', '10090.ENSMUSP00000113975', '10090.ENSMUSP00000039709']",0.004626471812244504,0.04398970247913048
GO:0060443,Mammary gland morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000018748', '10090.ENSMUSP00000004994', '10090.ENSMUSP00000111023', '10090.ENSMUSP00000004145', '10090.ENSMUSP00000027377', '10090.ENSMUSP00000000095', '10090.ENSMUSP00000089708']",0.00459514062419866,0.04377790653799039
GO:0045668,Negative regulation of osteoblast differentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000051331', '10090.ENSMUSP00000027377', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000067539', '10090.ENSMUSP00000085744', '10090.ENSMUSP00000102770', '10090.ENSMUSP00000030917', '10090.ENSMUSP00000081041']",0.00459514062419866,0.04377790653799039
GO:0042054,Histone methyltransferase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000097089', '10090.ENSMUSP00000047398', '10090.ENSMUSP00000110337', '10090.ENSMUSP00000116313', '10090.ENSMUSP00000043874', '10090.ENSMUSP00000020490', '10090.ENSMUSP00000102906', '10090.ENSMUSP00000092569']",0.00459514062419866,0.04377790653799039
GO:0042542,Response to hydrogen peroxide,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000103935', '10090.ENSMUSP00000023707', '10090.ENSMUSP00000125995', '10090.ENSMUSP00000027237', '10090.ENSMUSP00000089708', '10090.ENSMUSP00000089464', '10090.ENSMUSP00000067013', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000057062', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000028610', '10090.ENSMUSP00000074436', '10090.ENSMUSP00000029128']",0.004575262483779795,0.04364013189935187
GO:0004879,Nuclear receptor activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000108504', '10090.ENSMUSP00000069505', '10090.ENSMUSP00000029795', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000099428', '10090.ENSMUSP00000099810', '10090.ENSMUSP00000088031']",0.004565702222992241,0.043566136095429316
GO:0098531,Ligand-activated transcription factor activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000108504', '10090.ENSMUSP00000069505', '10090.ENSMUSP00000029795', '10090.ENSMUSP00000020846', '10090.ENSMUSP00000099428', '10090.ENSMUSP00000099810', '10090.ENSMUSP00000088031']",0.004565702222992241,0.043566136095429316
GO:0090224,Regulation of spindle organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000047571', '10090.ENSMUSP00000049296', '10090.ENSMUSP00000081912', '10090.ENSMUSP00000047220', '10090.ENSMUSP00000128888', '10090.ENSMUSP00000063250', '10090.ENSMUSP00000029013']",0.004565702222992241,0.043566136095429316
GO:0031279,Regulation of cyclase activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018610', '10090.ENSMUSP00000023390', '10090.ENSMUSP00000004990', '10090.ENSMUSP00000108413', '10090.ENSMUSP00000017610', '10090.ENSMUSP00000066737', '10090.ENSMUSP00000051619']",0.004565702222992241,0.043566136095429316
GO:0015800,Acidic amino acid transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000015256', '10090.ENSMUSP00000023959', '10090.ENSMUSP00000099585', '10090.ENSMUSP00000104136', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000019577', '10090.ENSMUSP00000005493']",0.004565702222992241,0.043566136095429316
MMU-375280,Amine ligand-binding receptors,Reactome Pathways,"['10090.ENSMUSP00000023390', '10090.ENSMUSP00000047774', '10090.ENSMUSP00000026383', '10090.ENSMUSP00000099473', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000080162', '10090.ENSMUSP00000036203']",0.004565702222992241,0.043566136095429316
GO:1901338,Catecholamine binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000023390', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000026383', '10090.ENSMUSP00000080162']",0.004493068913236749,0.04297486174631271
GO:0019081,Viral translation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000076294', '10090.ENSMUSP00000088365', '10090.ENSMUSP00000000365', '10090.ENSMUSP00000126192']",0.004493068913236749,0.04297486174631271
GO:0006002,Fructose 6-phosphate metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000000642', '10090.ENSMUSP00000103286', '10090.ENSMUSP00000026576', '10090.ENSMUSP00000099984']",0.004493068913236749,0.04297486174631271
GO:0035613,RNA stem-loop binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000097721', '10090.ENSMUSP00000000804', '10090.ENSMUSP00000089958', '10090.ENSMUSP00000038135']",0.004493068913236749,0.04297486174631271
GO:0150105,Protein localization to cell-cell junction,Biological Process (Gene Ontology),"['10090.ENSMUSP00000071486', '10090.ENSMUSP00000098066', '10090.ENSMUSP00000033699', '10090.ENSMUSP00000066068']",0.004493068913236749,0.04297486174631271
GO:0016442,RISC complex,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000023813', '10090.ENSMUSP00000128421', '10090.ENSMUSP00000038135', '10090.ENSMUSP00000091595']",0.004493068913236749,0.04297486174631271
GO:0031332,RNAi effector complex,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000023813', '10090.ENSMUSP00000128421', '10090.ENSMUSP00000038135', '10090.ENSMUSP00000091595']",0.004493068913236749,0.04297486174631271
GO:0048548,Regulation of pinocytosis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000042875', '10090.ENSMUSP00000020500', '10090.ENSMUSP00000066068', '10090.ENSMUSP00000094986']",0.004493068913236749,0.04297486174631271
GO:0033178,"Proton-transporting two-sector atpase complex, catalytic domain",Cellular Component (Gene Ontology),"['10090.ENSMUSP00000026495', '10090.ENSMUSP00000019231', '10090.ENSMUSP00000101006', '10090.ENSMUSP00000026459']",0.004493068913236749,0.04297486174631271
GO:0017081,Chloride channel regulator activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000099585', '10090.ENSMUSP00000089212', '10090.ENSMUSP00000049228', '10090.ENSMUSP00000063001']",0.004493068913236749,0.04297486174631271
GO:0097201,Negative regulation of transcription from rna polymerase ii promoter in response to stress,Biological Process (Gene Ontology),"['10090.ENSMUSP00000038405', '10090.ENSMUSP00000103286', '10090.ENSMUSP00000072732', '10090.ENSMUSP00000102711']",0.004493068913236749,0.04297486174631271
GO:0043691,Reverse cholesterol transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000037555', '10090.ENSMUSP00000030010', '10090.ENSMUSP00000034172', '10090.ENSMUSP00000133302']",0.004493068913236749,0.04297486174631271
GO:0097384,Cellular lipid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000112708', '10090.ENSMUSP00000052872', '10090.ENSMUSP00000043672', '10090.ENSMUSP00000070868']",0.004493068913236749,0.04297486174631271
GO:1905820,Positive regulation of chromosome separation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000083393', '10090.ENSMUSP00000081912', '10090.ENSMUSP00000047950', '10090.ENSMUSP00000122420']",0.004493068913236749,0.04297486174631271
GO:0017136,NAD-dependent histone deacetylase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000043828', '10090.ENSMUSP00000072732', '10090.ENSMUSP00000102770', '10090.ENSMUSP00000085744']",0.004493068913236749,0.04297486174631271
GO:0042994,Cytoplasmic sequestering of transcription factor,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099428', '10090.ENSMUSP00000107795', '10090.ENSMUSP00000049296', '10090.ENSMUSP00000131029']",0.004493068913236749,0.04297486174631271
MMU-5218921,VEGFR2 mediated cell proliferation,Reactome Pathways,"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000099404', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000105179']",0.004493068913236749,0.04297486174631271
GO:0050777,Negative regulation of immune response,Biological Process (Gene Ontology),"['10090.ENSMUSP00000104548', '10090.ENSMUSP00000097721', '10090.ENSMUSP00000125121', '10090.ENSMUSP00000049186', '10090.ENSMUSP00000046340', '10090.ENSMUSP00000005923', '10090.ENSMUSP00000035737', '10090.ENSMUSP00000025137', '10090.ENSMUSP00000085192', '10090.ENSMUSP00000040755', '10090.ENSMUSP00000089708', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000032203', '10090.ENSMUSP00000029677', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000020668']",0.004481740083306694,0.04297486174631271
GO:0003735,Structural constituent of ribosome,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000046506', '10090.ENSMUSP00000008826', '10090.ENSMUSP00000069004', '10090.ENSMUSP00000008036', '10090.ENSMUSP00000044417', '10090.ENSMUSP00000080354', '10090.ENSMUSP00000137631', '10090.ENSMUSP00000004554', '10090.ENSMUSP00000092502', '10090.ENSMUSP00000004072', '10090.ENSMUSP00000099757', '10090.ENSMUSP00000033683', '10090.ENSMUSP00000080854', '10090.ENSMUSP00000106014', '10090.ENSMUSP00000035105', '10090.ENSMUSP00000125977']",0.004481740083306694,0.04297486174631271
GO:0007005,Mitochondrion organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000101006', '10090.ENSMUSP00000023085', '10090.ENSMUSP00000030536', '10090.ENSMUSP00000105719', '10090.ENSMUSP00000099835', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000045409', '10090.ENSMUSP00000018466', '10090.ENSMUSP00000077040', '10090.ENSMUSP00000001127', '10090.ENSMUSP00000033495', '10090.ENSMUSP00000000642', '10090.ENSMUSP00000043543', '10090.ENSMUSP00000096129', '10090.ENSMUSP00000088801', '10090.ENSMUSP00000044482', '10090.ENSMUSP00000023343', '10090.ENSMUSP00000102877', '10090.ENSMUSP00000026743', '10090.ENSMUSP00000029925', '10090.ENSMUSP00000105709', '10090.ENSMUSP00000034049', '10090.ENSMUSP00000107641', '10090.ENSMUSP00000027111', '10090.ENSMUSP00000104890', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000071654', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000029128', '10090.ENSMUSP00000030432', '10090.ENSMUSP00000070583', '10090.ENSMUSP00000022894', '10090.ENSMUSP00000099952']",0.004455824370341957,0.0429414972213577
