id	name
D10334	Rebastinib (USAN)
D10395	Nesvacumab (USAN)
D10399	Rebastinib Tosylate (USAN)
D10464	Firtecan pegol (USAN/INN)
D10593	Roxadustat (JAN/USAN/INN)
D11078	Vadadustat (JAN/USAN/INN)
D04187	Fingolimod hydrochloride (JAN/USAN)
D10001	Fingolimod (INN)
D10904	Amiselimod hydrochloride (USAN)
D10905	Amiselimod (USAN/INN)
D10930	Etrasimod (USAN)
D10967	Ozanimod hydrochloride (USAN)
D10968	Ozanimod (USAN/INN)
D11072	Siponimod fumaric acid (JAN)
D00045	Adenosine (JAN/USP)
D00058	gamma-Aminobutyric acid (JAN)
D00079	Dinoprostone (JAN/USP/INN)
D00088	Hydrocortisone (JP17/USP/INN)
D00089	Oxytocin (JP17/USP/INN)
D00106	Epoprostenol (USAN/INN)
D00116	Glucagon (JAN/USP/INN)
D00136	Haloperidol (JP17/USP/INN)
D00146	Corticotropin (USP/INN)
D00165	Hydrocortisone acetate (JP17/USP)
D00181	Argatroban (USAN)
D00195	Codeine (USP)
D00225	Alprazolam (JP17/USP/INN)
D00232	Anisotropine methylbromide (USAN)
D00234	Astemizole (JAN/USP/INN)
D00235	Atenolol (JP17/USP/INN)
D00244	Betamethasone (JP17/USP/INN)
D00246	Budesonide (JAN/USAN/INN)
D00249	Calcitonin salmon (JP17/USAN/INN)
D00250	Capsaicin (JAN/USP)
D00267	Chlordiazepoxide (JP17/USP/INN)
D00270	Chlorpromazine (USP/INN)
D00280	Clonazepam (JP17/USP/INN)
D00283	Clozapine (JAN/USP/INN)
D00284	Cosyntropin (USAN)
D00291	Desmopressin (INN)
D00292	Dexamethasone (JP17/USP/INN)
D00293	Diazepam (JP17/USP/INN)
D00306	Dronabinol (USP/INN)
D00308	Droperidol (JP17/USP/INN)
D00311	Estazolam (JP17/USAN/INN)
D00320	Fentanyl (JAN/USAN/INN)
D00324	Flunisolide (JAN/USP)
D00325	Fluocinonide (JP17/USP/INN)
D00328	Flurandrenolide (USP)
D00329	Flurazepam (JAN/INN)
D00338	Halazepam (USAN/INN)
D00357	Losartan potassium (JP17/USAN)
D00364	Loratadine (JAN/USAN/INN)
D00365	Lorazepam (JP17/USP/INN)
D00370	Temazepam (USP/INN)
D00373	Thioridazine (USP/INN)
D00374	Thiothixene (USP)
D00376	Meprobamate (JAN/USP/INN)
D00385	Triamcinolone (JP17/USP/INN)
D00387	Triazolam (JAN/USP/INN)
D00390	Triflupromazine (USP/INN)
D00400	Valsartan (JP17/USAN/INN)
D00403	Methotrimeprazine (USP)
D00407	Methylprednisolone (JP17/USP/INN)
D00415	Zolmitriptan (JAN/USAN/INN)
D00426	Risperidone (JP17/USAN/INN)
D00430	Secobarbital (USP/INN)
D00451	Sumatriptan (JAN/USP/INN)
D00454	Olanzapine (JAN/USAN/INN)
D00457	Quazepam (JAN/USP/INN)
D00458	Quetiapine fumarate (JP17/USAN)
D00464	Oxazepam (JAN/USP/INN)
D00470	Prazepam (JP17/USAN/INN)
D00472	Prednisolone (JP17/USP/INN)
D00473	Prednisone (USP)
D00479	Prochlorperazine maleate (JP17/USP)
D00482	Propoxyphene hydrochloride (USP)
D00483	Propranolol hydrochloride (JP17/USP)
D00485	Pseudoephedrine hydrochloride (USP)
D00492	Pancuronium bromide (JP17/USAN/INN)
D00493	Prochlorperazine (JAN/USP/INN)
D00498	Pentazocine (JP17/USP/INN)
D00499	Pentobarbital (USP/INN)
D00500	Pentobarbital sodium (JAN/USP)
D00502	Pergolide mesylate (USP)
D00503	Perphenazine (JP17/USP/INN)
D00506	Phenobarbital (JP17/USP/INN)
D00507	Phenoxybenzamine hydrochloride (USP)
D00509	Phentolamine mesylate (USP)
D00513	Pindolol (JP17/USP/INN)
D00514	Dexmedetomidine (USAN/INN)
D00521	Terfenadine (JAN/USAN/INN)
D00522	Candesartan (USAN/INN)
D00523	Irbesartan (JP17/USAN/INN)
D00524	Carbachol (JAN/USP/INN)
D00525	Pilocarpine (JAN/USP)
D00530	Zaleplon (JAN/USAN/INN)
D00531	Nitrazepam (JP17/USAN/INN)
D00532	Glutethimide (JAN/INN)
D00536	Felbamate (USAN/INN)
D00548	Etomidate (USAN/INN)
D00549	Propofol (JAN/USAN/INN)
D00550	Midazolam (JAN/USP/INN)
D00555	Amobarbital (JP17/INN)
D00559	Pramipexole hydrochloride (USAN)
D00560	Pimozide (JP17/USP/INN)
D00561	Sertindole (USAN/INN)
D00563	Mirtazapine (JAN/USAN/INN)
D00573	Goserelin acetate (JAN/USP)
D00585	Mifepristone (JAN/USAN/INN)
D00597	Acebutolol hydrochloride (JP17/USP)
D00601	Metoprolol tartrate (JP17/USP)
D00605	Guanabenz acetate (JP17/USP)
D00608	Doxazosin mesylate (USAN)
D00609	Prazosin hydrochloride (JP17/USP)
D00611	Mecamylamine hydrochloride (USP)
D00612	Trimetaphan camsilate (JAN/INN)
D00626	Candesartan cilexetil (JP17/USAN)
D00627	Telmisartan (JP17/USAN/INN)
D00635	Metoprolol succinate (USP)
D00644	Esmolol hydrochloride (JAN/USAN)
D00661	Cevimeline hydrochloride (USAN)
D00662	Azatadine maleate (USP)
D00663	Brompheniramine maleate (USAN)
D00664	Cetirizine hydrochloride (JP17/USAN)
D00665	Chlorpheniramine maleate (JP17/USP)
D00668	Dexchlorpheniramine maleate (USP)
D00671	Fexofenadine hydrochloride (JP17/USAN)
D00674	Naratriptan hydrochloride (JAN/USAN)
D00675	Rizatriptan benzoate (JAN/USAN)
D00676	Sumatriptan succinate (JAN/USAN)
D00681	Methysergide maleate (USP)
D00689	Beclomethasone dipropionate (USP)
D00690	Mometasone furoate (JAN/USP)
D00693	Chlordiazepoxide hydrochloride (JAN/USP)
D00694	Clorazepate dipotassium (JP17/USP)
D00695	Flurazepam hydrochloride (USP)
D00696	Midazolam hydrochloride (USAN)
D00697	Flumazenil (JAN/USP/INN)
D00698	Aprobarbital (INN)
D00699	Butabarbital sodium (USP)
D00700	Mephobarbital (JAN/USP)
D00701	Phenobarbital sodium (JAN/USP/INN)
D00702	Buspirone hydrochloride (USP)
D00706	Zolpidem tartrate (JP17/USAN)
D00712	Methohexital sodium (USP)
D00713	Thiamylal sodium (JP17)
D00714	Thiopental sodium (JP17/USP/INN)
D00715	Methscopolamine bromide (USP)
D00716	Clidinium bromide (USP/INN)
D00726	Metoclopramide (JP17/INN)
D00729	Loperamide hydrochloride (JAN/USP)
D00743	Naphazoline hydrochloride (JP17/USP)
D00751	Methylprednisolone sodium succinate (JAN/USP)
D00756	Tetrahydrozoline nitrate (JAN)
D00757	Xylometazoline hydrochloride (USP)
D00758	Atracurium besylate (USP)
D00759	Cisatracurium besylate (USAN)
D00760	Doxacurium chloride (USAN/INN)
D00761	Metocurine iodide (USAN)
D00763	Mivacurium chloride (USAN/INN)
D00764	Pipecuronium bromide (USAN/INN)
D00765	Rocuronium bromide (JAN/USAN/INN)
D00766	Succinylcholine chloride (USP)
D00767	Vecuronium bromide (JAN/USAN/INN)
D00775	Riluzole (JAN/USAN/INN)
D00776	Tizanidine hydrochloride (JP17/USAN)
D00777	Amantadine hydrochloride (JP17/USP)
D00778	Benztropine mesylate (USP)
D00779	Biperiden (JAN/USP/INN)
D00780	Bromocriptine mesylate (USP)
D00782	Procyclidine hydrochloride (USP)
D00784	Ropinirole hydrochloride (JAN/USAN)
D00787	Trihexyphenidyl hydrochloride (JP17/USP)
D00788	Acetophenazine maleate (USAN)
D00789	Chlorpromazine hydrochloride (JP17/USP)
D00790	Chlorprothixene (JAN/USAN/INN)
D00791	Fluphenazine hydrochloride (JAN/USP)
D00792	Fluphenazine enanthate (JP17/USP)
D00793	Fluphenazine decanoate (JAN/USP)
D00794	Loxapine succinate (USP)
D00795	Mesoridazine besylate (USP)
D00796	Molindone hydrochloride (USP)
D00797	Promazine hydrochloride (USP)
D00798	Thioridazine hydrochloride (JP17/USP)
D00799	Trifluoperazine hydrochloride (JAN/USP)
D00800	Triflupromazine hydrochloride (JAN/USP)
D00814	Doxepin hydrochloride (USP)
D00819	Nefazodone hydrochloride (USAN)
D00820	Trazodone hydrochloride (JAN/USP)
D00835	Alfentanil hydrochloride (USP)
D00836	Buprenorphine hydrochloride (JP17/USP)
D00837	Butorphanol tartrate (JAN/USP)
D00838	Dezocine (USAN)
D00839	Hydromorphone hydrochloride (JAN/USP)
D00840	Levomethadyl acetate hydrochloride (USAN)
D00841	Levorphanol tartrate (USP)
D00842	Morphine sulfate (USP)
D00843	Nalbuphine hydrochloride (USAN)
D00844	Oxymorphone hydrochloride (USP)
D00845	Sufentanil citrate (USP)
D00847	Oxycodone hydrochloride (USP)
D00848	Dextromethorphan hydrobromide (USP)
D00972	Betamethasone sodium phosphate (JP17/USP)
D00973	Cortisone acetate (JP17/USP)
D00975	Dexamethasone sodium phosphate (JAN/USP)
D00976	Hydrocortisone cypionate
D00977	Hydrocortisone sodium phosphate (JP17/USP)
D00978	Hydrocortisone sodium succinate (JP17/USP)
D00979	Methylprednisolone acetate (JAN/USP)
D00980	Prednisolone acetate (JP17/USP/INN)
D00981	Prednisolone sodium phosphate (JP17/USP)
D00982	Prednisolone tebutate (JAN/USP)
D00983	Triamcinolone acetonide (JP17/USP)
D00984	Triamcinolone diacetate (JAN/USP)
D00985	Triamcinolone hexacetonide (USP/INN)
D00987	Cabergoline (JAN/USAN/INN)
D00988	Gonadorelin hydrochloride (USP)
D00989	Leuprolide acetate (USAN)
D00990	Nafarelin acetate (JAN/USAN)
D00997	Tolazoline hydrochloride (JAN/USP)
D01000	Bethanechol chloride (JP17/USP)
D01002	Cyclopentolate hydrochloride (JP17/USP)
D01004	Homatropine hydrobromide (JP17/USP)
D01008	Apraclonidine hydrochloride (JAN/USP)
D01010	Levothyroxine sodium (USP)
D01011	Liothyronine sodium (JP17/USAN)
D01012	Dried thyroid (JP17)
D01017	Dipivefrin hydrochloride (JAN/USP)
D01021	Naphazoline nitrate (JP17)
D01022	Oxymetazoline hydrochloride (JAN/USP)
D01023	Tetrahydrozoline hydrochloride (JAN/USP)
D01044	Flupentixol (INN)
D01051	Spiperone (JAN/USAN)
D01071	Hexobarbital (JAN/INN)
D01101	Bromperidol (JAN/USAN/INN)
D01105	Moperone hydrochloride (JAN)
D01113	Loxiglumide (JAN/INN)
D01117	Mizolastine (JAN/INN)
D01118	Profenamine hydrochloride (JAN)
D01123	Seratrodast (JAN/USAN/INN)
D01130	Thiethylperazine maleate (JAN/USP)
D01150	Methyprylon (JAN/INN)
D01164	Aripiprazole (JAN/USAN/INN)
D01172	Diphenylpyraline hydrochloride (JAN)
D01176	Blonanserin (JAN/INN)
D01177	Remifentanil hydrochloride (JAN/USAN)
D01182	Alprenolol hydrochloride (JP17/USAN)
D01187	Betazole hydrochloride (JAN)
D01188	Pimilprost (JAN/INN)
D01204	Olmesartan medoxomil (JP17/USAN)
D01205	Dexmedetomidine hydrochloride (JAN/USAN)
D01213	Tolvaptan (JAN/USAN/INN)
D01224	Phenylpropanolamine hydrochloride (JAN/USP)
D01226	Sulpiride (JP17/USAN/INN)
D01227	Bosentan (USAN)
D01229	Paramethasone acetate (JAN/USP)
D01230	Flunitrazepam (JP17/USAN/INN)
D01231	Piroheptine hydrochloride (JAN)
D01236	Conivaptan hydrochloride (JAN/USAN)
D01239	Prednisolone sodium succinate (JP17/USP)
D01245	Bromazepam (JP17/USAN/INN)
D01253	Clobazam (JAN/USAN/INN)
D01254	Tofisopam (JP17/INN)
D01266	Difluprednate (JAN/USAN/INN)
D01268	Cloxazolam (JP17/INN)
D01272	Clobetasol propionate (JP17/USP)
D01273	Clobetasone butyrate (JAN/USAN)
D01277	Droxidopa (JP17/INN)
D01278	Oxazolam (JP17/INN)
D01279	Flutoprazepam (JP17/INN)
D01286	Flutazolam (JAN/INN)
D01290	Nicergoline (JP17/USAN/INN)
D01292	Medazepam (JP17/INN)
D01293	Ethyl loflazepate (JAN/INN)
D01308	Halcinonide (JAN/USP/INN)
D01310	Secobarbital sodium (JAN/USP)
D01315	Methylbenactyzium bromide (JP17/INN)
D01316	Mexazolam (JAN/INN)
D01317	Meclizine hydrochloride (JAN/USP)
D01318	Diphenidol hydrochloride (USAN)
D01321	Zotepine (JAN/INN)
D01327	Diflorasone diacetate (JP17/USP)
D01328	Clotiazepam (JP17/INN)
D01332	Ketotifen fumarate (JP17/USAN)
D01333	Urapidil (JP17/INN)
D01336	Carbinoxamine maleate (JAN/USP)
D01337	Epoprostenol sodium (JAN/USAN)
D01340	Naloxone hydrochloride (JP17/USP)
D01348	Terguride (JAN/INN)
D01354	Fludiazepam (JP17/INN)
D01355	Tramadol hydrochloride (JAN/USAN)
D01357	Betamethasone valerate (JP17/USP)
D01358	Mianserin hydrochloride (JAN/USAN)
D01359	Etomidoline (JAN/INN)
D01367	Fluorometholone (JP17/USP/INN)
D01372	Zopiclone (JAN/INN)
D01382	Metharbital (JAN/INN)
D01383	Meperidine hydrochloride (USP)
D01387	Amcinonide (JAN/USP/INN)
D01399	Fentanyl citrate (JP17/USP)
D01402	Betamethasone acetate (JAN/USP)
D01408	Flurazepam hydrochloride (JP17)
D01412	Perazine maleate (JAN)
D01434	Deprodone propionate (JAN)
D01435	Ethoheptazine citrate (JAN)
D01442	Hydrocortisone succinate (JP17)
D01445	Ifenprodil tartrate (JP17)
D01447	Thioproperazine mesilate (JAN)
D01448	Trifluoperazine maleate (JAN)
D01460	Homochlorcyclizine hydrochloride (JP17)
D01462	Lisuride maleate (JAN)
D01463	Diponium bromide (JAN/INN)
D01464	Flumethasone pivalate (USP)
D01468	Nemonapride (JAN/INN)
D01471	Esatenolol (JAN/INN)
D01477	Opipramol hydrochloride (JAN/USAN)
D01478	Ebastine (JP17/USAN/INN)
D01481	Dihydrocodeine phosphate (JP17)
D01482	Pipamperone hydrochloride (JAN)
D01485	Propericiazine (JAN)
D01500	Trimebutine maleate (JP17)
D01505	Talipexole hydrochloride (JAN)
D01510	Dexamethasone metasulfobenzoate sodium (JAN)
D01514	Etizolam (JP17/INN)
D01520	Levomepromazine hydrochloride (JAN/USAN)
D01521	Pipethanate hydrochloride (JAN)
D01522	Tiapride hydrochloride (JP17)
D01532	Bevonium methylsulfate (JAN)
D01537	Xaliproden hydrochloride (JAN)
D01548	Mosapramine hydrochloride (JAN)
D01551	Beraprost sodium (JP17/USAN)
D01564	Rilmazafone hydrochloride hydrate (JAN)
D01571	Moxisylyte hydrochloride (JAN)
D01593	Nimetazepam (JAN/INN)
D01600	Diphenylpiperidinomethyldioxolan iodide (JAN)
D01603	Bethanidine sulfate (JAN/USAN)
D01615	Dexamethasone palmitate (JAN)
D01619	Hydrocortisone butyrate (JP17/USP)
D01624	Sarpogrelate hydrochloride (JP17)
D01627	Diphenylpyraline teoclate (JAN)
D01631	Pentagastrin (JAN/USAN/INN)
D01632	Dexamethasone dipropionate (USAN)
D01637	Betamethasone dipropionate (JP17/USP)
D01652	Apafant (JAN/USAN/INN)
D01657	Lormetazepam (JAN/USAN/INN)
D01685	Cetrorelix acetate (JAN/USAN)
D01689	Loteprednol etabonate (JAN/USAN)
D01701	Difeterol hydrochloride (JAN)
D01703	Ciclesonide (JAN/USAN/INN)
D01708	Fluticasone propionate (JAN/USAN)
D01713	Epinastine hydrochloride (JAN)
D01740	Barbital (JP17/INN)
D01741	Celiprolol hydrochloride (JAN/USAN)
D01742	Clebopride malate (JP17)
D01743	Halopredone acetate (JAN/USAN)
D01744	Brotizolam (JP17/USAN/INN)
D01745	Domperidone (JP17/USAN/INN)
D01748	Isoxsuprine hydrochloride (JP17/USP)
D01758	Haloxazolam (JP17/INN)
D01764	Diflucortolone valerate (JP17)
D01782	Triprolidine hydrochloride (USP)
D01786	Mebhydrolin napadisilate (JAN)
D01795	Tilisolol hydrochloride (JAN)
D01806	Oxprenolol hydrochloride (JP17/USP)
D01815	Oxapium iodide (JP17/INN)
D01820	Alclometasone dipropionate (JAN/USP)
D01825	Fluocinolone acetonide (JP17/USP/INN)
D01831	Buserelin acetate (JAN/USAN)
D01838	Fabesetron hydrochloride (JAN)
D01847	Landiolol hydrochloride (JAN)
D01855	Mozavaptane hydrochloride (JAN)
D01858	Panazepide (JAN)
D01860	Perazine dimalonate (JAN)
D01871	Methixene hydrochloride (USAN)
D01875	Tiquizium bromide (JAN/INN)
D01879	Eptazocine hydrobromide (JAN)
D01886	Hydrocortisone probutate (USAN)
D01898	Haloperidol decanoate (JAN/USAN)
D01906	Dilevalol hydrochloride (JAN/USAN)
D01939	Ziprasidone hydrochloride (USAN)
D01948	Dexamethasone valerate (JAN)
D01952	L-Methylephedrine hydrochloride (JAN)
D01973	Eletriptan hydrobromide (JAN/USAN)
D01981	Ximelagatran (JAN/USAN/INN)
D01987	Pipethanate ethobromide (JAN)
D01992	Tandospirone citrate (JAN/USAN)
D01994	Mosapride citrate hydrate (JP17)
D01998	Prednisolone farnesylate (JAN)
D02004	Apomorphine hydrochloride (USP)
D02021	Secretin (JAN/USAN/INN)
D02022	Prochlorperazine mesilate (JAN)
D02032	Betamethasone butyrate propionate (JAN)
D02034	Setiptiline maleate (JAN)
D02035	Timiperone (JAN)
D02037	Perphenazine maleate (JP17)
D02040	Pralmorelin dihydrochloride (USAN)
D02048	Clinprost (JAN/INN)
D02064	Pridinol mesilate (JAN)
D02067	Diphenylimidazole (JAN)
D02070	Homatropine methylbromide (USP)
D02076	Brimonidine tartrate (JAN/USAN)
D02082	Eprosartan mesylate (USAN)
D02089	Buclizine hydrochloride (USAN)
D02090	Cyclizine lactate (BAN)
D02095	Naltrexone hydrochloride (USP)
D02100	Ziprasidone mesylate (USAN)
D02101	Codeine phosphate (USP)
D02102	Methadone hydrochloride (JAN/USP)
D02104	Nalmefene hydrochloride
D02105	Tetracosactide acetate (JAN)
D02108	Indium In 111 pentetreotide (USP)
D02111	Pentazocine lactate (USP)
D02116	Histrelin acetate
D02117	Sermorelin acetate (USAN)
D02118	Glucagon hydrochloride
D02148	Phenindamine tartrate (USAN)
D02156	Prednisolone hemisuccinate (USP)
D02162	Chlorprothixene hydrochloride (JAN)
D02163	Fluphenazine maleate (JAN)
D02174	Dexamethasone acetate (JAN/USP)
D02200	Pilocarpine hydrochloride (JP17/USP)
D02202	Lobeline hydrochloride (JAN)
D02204	Hexamethonium bromide (JAN/INN)
D02205	Ethylmorphine hydrochloride hydrate (JP17)
D02207	Tubocurarine chloride (USP)
D02208	Sultopride hydrochloride (JAN)
D02211	Dihydroergotamine mesylate (USP)
D02213	Metoclopramide hydrochloride (JAN)
D02227	Pentazocine hydrochloride (JAN/USP)
D02234	Cyproheptadine hydrochloride (JP17/USP)
D02235	Desmopressin acetate (USAN)
D02236	Flupentixol dihydrochloride (JAN)
D02238	Levallorphan tartrate (JP17)
D02245	Trimeprazine tartrate (USP)
D02246	Biperiden hydrochloride (JP17/USP)
D02247	Biperiden lactate (JAN/USP)
D02248	Levomepromazine maleate (JP17/USAN)
D02249	Emedastine difumarate (JP17/USP)
D02252	Amobarbital sodium (JAN/USP)
D02253	Pentobarbital calcium (JP17)
D02268	Ergoloid mesylates (USP)
D02271	Morphine hydrochloride hydrate (JP17)
D02275	Suxamethonium chloride hydrate (JP17)
D02283	Iomazenil (123I) (JAN/INN)
D02286	Betamethasone benzoate (USP)
D02287	Clocortolone pivalate (USP)
D02288	Hydrocortisone valerate (USP)
D02289	Medrysone (USAN)
D02292	Gallamine triethiodide (USP)
D02300	Adenosine triphosphate disodium hydrate (JAN)
D02327	Doxylamine succinate (USP)
D02338	Acebutolol (USAN/INN)
D02340	Loxapine (USAN/INN)
D02349	Dipivefrin (USAN)
D02354	Thiethylperazine (USAN/INN)
D02357	Methysergide (USAN/INN)
D02358	Metoprolol (USAN/INN)
D02364	Lobeline (INN)
D02369	Histrelin (USAN/INN)
D02371	Clocapramine hydrochloride hydrate (JP17)
D02407	Lidamidine hydrochloride (USAN)
D02410	Selfotel (USAN/INN)
D02568	Flesinoxan (INN)
D02569	Sunepitron hydrochloride (USAN)
D02576	Eptapirone (INN)
D02578	Agomelatine (INN)
D02588	Montirelin (INN)
D02590	Israpafant (JAN/INN)
D02591	Dexamethasone acefurate (USAN/INN)
D02592	Dexamethasone beloxil (USAN)
D02594	Abecarnil (INN)
D02603	Diethazine hydrochloride
D02604	Acepromazine maleate (USP)
D02605	Methoxypromazine maleate
D02608	Perazine fendizoate (JAN)
D02609	Prochlorperazine edisylate (USP)
D02610	Thiethylperazine malate (JAN)
D02612	Thiothixene hydrochloride (USP)
D02613	Clopenthixol (USAN)
D02616	Pagoclone (USAN/INN)
D02617	Ocinaplon (USAN/INN)
D02618	Butobarbital (BAN)
D02622	Pipamperone (USAN/INN)
D02623	Moperone (INN)
D02624	Eszopiclone (JAN/USAN/INN)
D02625	Trifluperidol (USAN/INN)
D02626	Bromperidol decanoate (USAN)
D02627	Benperidol (USAN/INN)
D02634	Alentemol hydrobromide (USAN)
D02640	Indiplon (USAN/INN)
D02644	Carphenazine maleate (USAN)
D02656	Fananserin (USAN/INN)
D02666	Iloperidone (USAN/INN)
D02670	Mazapertine succinate (USAN)
D02671	Mesoridazine (USAN/INN)
D02675	Ocaperidone (USAN)
D02676	Oxiperomide (USAN/INN)
D02680	Pipotiazine palmitate (USAN)
D02681	Piquindone hydrochloride (USAN)
D02682	Remoxipride (USAN)
D02683	Remoxipride hydrochloride (USAN)
D02686	Setoperone (USAN/INN)
D02688	Tiospirone hydrochloride (USAN)
D02689	Ramelteon (JAN/USAN/INN)
D02692	Menotropins (USP)
D02693	Devazepide (USAN/INN)
D02696	Talampanel (INN)
D02710	Tarazepide (INN)
D02720	Beraprost (USAN)
D02721	Iloprost (USAN/INN)
D02725	Sulprostone (USAN/INN)
D02726	Meteneprost (USAN/INN)
D02727	Cloprostenol sodium (USAN)
D02729	Itopride hydrochloride (JAN)
D02730	Tegaserod maleate (USAN)
D02738	Abarelix (USAN/INN)
D02739	Ablukast (USAN/INN)
D02741	Ablukast sodium (USAN)
D02750	Aceclidine (USAN/INN)
D02760	Acrivastine (USAN/INN)
D02769	Adenosine phosphate (USAN/INN)
D02770	Adinazolam (USAN/INN)
D02771	Adinazolam mesylate (USAN)
D02775	Adrogolide hydrochloride (USAN)
D02780	Acamprosate calcium (JAN/USAN)
D02801	Alemcinal (USAN/INN)
D02824	Almotriptan (USAN)
D02825	Almotriptan malate (USAN)
D02826	Alniditan dihydrochloride (USAN)
D02833	Alpidem (USAN/INN)
D02836	Altanserin tartrate (USAN)
D02839	Altinicline maleate (USAN)
D02846	Cinalukast (USAN/INN)
D02848	Pobilukast edamine (USAN)
D02849	Ritolukast (USAN/INN)
D02850	Sulukast (USAN/INN)
D02851	Tomelukast (USAN/INN)
D02876	Alvameline maleate (USAN)
D02878	Alvimopan (USAN)
D02893	Amesergide (USAN/INN)
D02901	Amidephrine mesylate (USAN)
D02941	Anileridine (USP/INN)
D02942	Anileridine hydrochloride (USP)
D02964	Apaxifylline (USAN/INN)
D02968	Aprepitant (JAN/USAN/INN)
D02973	Aptiganel hydrochloride (USAN)
D02975	Arbaprostil (USAN/INN)
D02995	Asenapine maleate (JAN/USAN)
D03005	Atiprosin maleate (USAN)
D03011	Atropine oxide hydrochloride (USAN)
D03014	Avitriptan fumarate (USAN)
D03056	Barmastine (USAN/INN)
D03076	Benapryzine hydrochloride (USAN)
D03087	Benzetimide hydrochloride (USAN)
D03100	Besonprodil (USAN)
D03120	Binodenoson (USAN/INN)
D03121	Binospirone mesylate (USAN)
D03136	Bivalirudin (USAN/INN)
D03155	Bretazenil (USAN/INN)
D03156	Brifentanil hydrochloride (USAN)
D03165	Bromocriptine (USAN/INN)
D03166	Bromodiphenhydramine hydrochloride (USP)
D03170	Bucindolol hydrochloride (USAN)
D03180	Butabarbital (USP)
D03197	Butorphanol (USAN/INN)
D03212	Apadenoson (USAN)
D03214	Aplindore fumarate (USAN)
D03216	Atilmotin (USAN/INN)
D03221	Befetupitant (USAN/INN)
D03264	Mazaticol hydrochloride hydrate (JAN)
D03267	Gonadorelin diacetate (JP17)
D03269	Dinoprostone betadex (JAN)
D03274	Chlorpromazine hibenzate (JAN)
D03276	Profenamine hibenzate (JAN)
D03287	Elcatonin (JP17/INN)
D03301	Prednisolone valerate acetate (JAN)
D03325	Mometasone furoate hydrate (JAN)
D03326	Somatorelin acetate (JAN)
D03358	Teriparatide acetate (JAN)
D03365	Nicotine (USP)
D03373	Capromorelin tartrate (USAN)
D03405	Carfentanil citrate (USAN)
D03442	Ceruletide (USAN/INN)
D03443	Ceruletide diethylamine (USAN)
D03449	Cetamolol hydrochloride (USAN)
D03475	Chlorpheniramine polistirex (USAN)
D03490	Cicloprolol hydrochloride (USAN)
D03491	Cidoxepin hydrochloride (USAN)
D03494	Ciladopa hydrochloride (USAN)
D03502	Cimaterol (USAN/INN)
D03518	Cipralisant maleate (USAN)
D03522	Ciprostene calcium (USAN)
D03534	Clebopride (USAN)
D03541	Clocortolone acetate (USAN)
D03556	Zuclopenthixol (INN)
D03561	Cloprednol (USAN/INN)
D03562	Clorazepate monopotassium (USAN)
D03568	Closiramine aceturate (USAN)
D03579	Codeine polistirex (USAN)
D03580	Codeine sulfate (USP)
D03591	Corticorelin acetate (USAN)
D03592	Corticorelin ovine triflutate (USAN)
D03593	Corticotropin zinc hydroxide (USP)
D03594	Cortivazol (USAN)
D03618	Cyclazocine (USAN/INN)
D03620	Cycliramine maleate (USAN)
D03621	Cyclizine (INN)
D03622	Cyclizine hydrochloride (USP)
D03642	Daltroban (USAN/INN)
D03648	Dapiprazole hydrochloride (USAN)
D03671	Deflazacort (USAN/INN)
D03677	Deltibant (USAN/INN)
D03679	Delucemine hydrochloride (USAN)
D03685	Denufosol tetrasodium (USAN)
D03691	Descinolone acetonide (USAN)
D03692	Desirudin (USAN/INN)
D03693	Desloratadine (JAN/USAN/INN)
D03696	Desonide (USAN/INN)
D03697	Desoximetasone (USP/INN)
D03702	Detomidine hydrochloride (USAN)
D03704	Dexbrompheniramine maleate (USAN)
D03711	Dexetimide (USAN/INN)
D03722	Efegatran sulfate (USAN)
D03725	Hydrocodone bitartrate (USP)
D03728	Napsagatran (USAN)
D03737	Dextofisopam (USAN/INN)
D03742	Dextromethorphan (USP)
D03744	Dextromethorphan polistirex (USAN)
D03746	Dextrorphan hydrochloride (USAN)
D03750	Dextrothyroxine sodium (USAN)
D03759	Diacetolol hydrochloride (USAN)
D03783	Oxycodone terephthalate (USP)
D03809	Difenoxin (USAN/INN)
D03812	Diflucortolone (USAN)
D03813	Diflucortolone pivalate (USAN)
D03825	Dihydrocodeine bitartrate (USP)
D03858	Diphenidol (USAN/INN)
D03859	Diphenidol pamoate (USAN)
D03860	Diphenoxylate hydrochloride (USP)
D03864	Diquafosol tetrasodium (USAN)
D03878	Dizocilpine maleate (USAN)
D03887	Domazoline fumarate (USAN)
D03889	Donetidine (USAN)
D03893	Dorastine hydrochloride (USAN)
D03905	Corticorelin (human) (JAN)
D03937	Ecopipam hydrochloride (USAN)
D03963	Efletirizine dihydrochloride (USAN)
D03966	Eglumetad (USAN)
D03970	Elantrine (USAN)
D03979	Elucaine (USAN)
D03982	Elzasonan citrate (USAN)
D03983	Elzasonan hydrochloride (USAN)
D03999	Enisoprost (USAN/INN)
D04034	Chlorpromazine phenolphthalinate (JAN)
D04038	Perphenazine fendizoate (JAN)
D04040	Eprosartan (USAN/INN)
D04055	Esmirtazapine maleate (USAN)
D04087	Ethybenztropine (USAN)
D04097	Etilevodopa (USAN/INN)
D04098	Etintidine hydrochloride (USAN)
D04116	Eucatropine hydrochloride (USP XXXII)
D04120	Exaprolol hydrochloride (USAN)
D04121	Exenatide (JAN/USAN/INN)
D04122	Ezlopitant (USAN/INN)
D04124	Fadolmidine hydrochloride (USAN)
